Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time,(REF) CH1 Voltage,(REF) CH1 Current,(REF) CH1 Time,(REF) CH2 Voltage,(REF) CH2 Current,(REF) CH2 Time
1,1,671,0.00000E+000,5.60460E-009,113.22566E+000,28.14000E+000,-2.38800E-006,113.22566E+000,0.00000E+000,5.60460E-009,113.22566E+000,28.14000E+000,-2.38800E-006,113.22566E+000
1,1,672,0.00000E+000,5.55670E-009,113.39392E+000,28.18200E+000,-9.06400E-006,113.39392E+000,0.00000E+000,5.55670E-009,113.39392E+000,28.18200E+000,-9.06400E-006,113.39392E+000
1,1,673,0.00000E+000,5.50910E-009,113.56221E+000,28.22400E+000,-13.36100E-006,113.56221E+000,0.00000E+000,5.50910E-009,113.56221E+000,28.22400E+000,-13.36100E-006,113.56221E+000
1,1,674,0.00000E+000,5.45570E-009,113.73043E+000,28.26600E+000,-13.53200E-006,113.73043E+000,0.00000E+000,5.45570E-009,113.73043E+000,28.26600E+000,-13.53200E-006,113.73043E+000
1,1,675,0.00000E+000,5.41320E-009,113.89869E+000,28.30800E+000,-6.64900E-006,113.89869E+000,0.00000E+000,5.41320E-009,113.89869E+000,28.30800E+000,-6.64900E-006,113.89869E+000
1,1,676,0.00000E+000,5.36600E-009,114.06708E+000,28.35000E+000,2.23900E-006,114.06708E+000,0.00000E+000,5.36600E-009,114.06708E+000,28.35000E+000,2.23900E-006,114.06708E+000
1,1,677,0.00000E+000,5.31980E-009,114.23533E+000,28.39200E+000,9.80100E-006,114.23533E+000,0.00000E+000,5.31980E-009,114.23533E+000,28.39200E+000,9.80100E-006,114.23533E+000
1,1,678,0.00000E+000,5.27810E-009,114.40357E+000,28.43400E+000,13.71000E-006,114.40357E+000,0.00000E+000,5.27810E-009,114.40357E+000,28.43400E+000,13.71000E-006,114.40357E+000
1,1,679,0.00000E+000,5.25250E-009,114.57182E+000,28.47600E+000,13.99100E-006,114.57182E+000,0.00000E+000,5.25250E-009,114.57182E+000,28.47600E+000,13.99100E-006,114.57182E+000
1,1,680,0.00000E+000,5.22260E-009,114.74006E+000,28.51800E+000,9.15100E-006,114.74006E+000,0.00000E+000,5.22260E-009,114.74006E+000,28.51800E+000,9.15100E-006,114.74006E+000
1,1,681,0.00000E+000,5.19870E-009,114.90831E+000,28.56000E+000,1.57500E-006,114.90831E+000,0.00000E+000,5.19870E-009,114.90831E+000,28.56000E+000,1.57500E-006,114.90831E+000
1,1,682,0.00000E+000,5.19050E-009,115.07655E+000,28.60200E+000,-7.83300E-006,115.07655E+000,0.00000E+000,5.19050E-009,115.07655E+000,28.60200E+000,-7.83300E-006,115.07655E+000
1,1,683,0.00000E+000,5.18910E-009,115.24480E+000,28.64400E+000,-12.37600E-006,115.24480E+000,0.00000E+000,5.18910E-009,115.24480E+000,28.64400E+000,-12.37600E-006,115.24480E+000
1,1,684,0.00000E+000,5.18210E-009,115.41306E+000,28.68600E+000,-13.73900E-006,115.41306E+000,0.00000E+000,5.18210E-009,115.41306E+000,28.68600E+000,-13.73900E-006,115.41306E+000
1,1,685,0.00000E+000,5.17980E-009,115.58130E+000,28.72790E+000,-9.57000E-006,115.58130E+000,0.00000E+000,5.17980E-009,115.58130E+000,28.72790E+000,-9.57000E-006,115.58130E+000
1,1,686,0.00000E+000,5.20160E-009,115.74951E+000,28.77000E+000,-2.61800E-006,115.74951E+000,0.00000E+000,5.20160E-009,115.74951E+000,28.77000E+000,-2.61800E-006,115.74951E+000
1,1,687,0.00000E+000,5.20770E-009,115.91800E+000,28.81200E+000,7.72300E-006,115.91800E+000,0.00000E+000,5.20770E-009,115.91800E+000,28.81200E+000,7.72300E-006,115.91800E+000
1,1,688,0.00000E+000,5.21450E-009,116.08639E+000,28.85400E+000,13.11000E-006,116.08639E+000,0.00000E+000,5.21450E-009,116.08639E+000,28.85400E+000,13.11000E-006,116.08639E+000
1,1,689,100.00000E-009,5.23080E-009,116.25462E+000,28.89600E+000,14.90300E-006,116.25462E+000,100.00000E-009,5.23080E-009,116.25462E+000,28.89600E+000,14.90300E-006,116.25462E+000
1,1,690,0.00000E+000,5.25040E-009,116.42290E+000,28.93800E+000,11.23100E-006,116.42290E+000,0.00000E+000,5.25040E-009,116.42290E+000,28.93800E+000,11.23100E-006,116.42290E+000
1,1,691,0.00000E+000,5.26710E-009,116.59114E+000,28.98000E+000,3.89800E-006,116.59114E+000,0.00000E+000,5.26710E-009,116.59114E+000,28.98000E+000,3.89800E-006,116.59114E+000
1,1,692,0.00000E+000,5.30350E-009,116.75936E+000,29.02200E+000,-4.43800E-006,116.75936E+000,0.00000E+000,5.30350E-009,116.75936E+000,29.02200E+000,-4.43800E-006,116.75936E+000
1,1,693,0.00000E+000,5.33240E-009,116.92764E+000,29.06400E+000,-10.29100E-006,116.92764E+000,0.00000E+000,5.33240E-009,116.92764E+000,29.06400E+000,-10.29100E-006,116.92764E+000
1,1,694,100.00000E-009,5.37110E-009,117.09589E+000,29.10600E+000,-14.37000E-006,117.09589E+000,100.00000E-009,5.37110E-009,117.09589E+000,29.10600E+000,-14.37000E-006,117.09589E+000
1,1,695,0.00000E+000,5.44180E-009,117.26412E+000,29.14800E+000,-12.30400E-006,117.26412E+000,0.00000E+000,5.44180E-009,117.26412E+000,29.14800E+000,-12.30400E-006,117.26412E+000
1,1,696,0.00000E+000,5.47530E-009,117.43236E+000,29.19000E+000,-4.81500E-006,117.43236E+000,0.00000E+000,5.47530E-009,117.43236E+000,29.19000E+000,-4.81500E-006,117.43236E+000
1,1,697,0.00000E+000,5.53400E-009,117.60066E+000,29.23200E+000,3.69100E-006,117.60066E+000,0.00000E+000,5.53400E-009,117.60066E+000,29.23200E+000,3.69100E-006,117.60066E+000
1,1,698,0.00000E+000,5.61440E-009,117.76888E+000,29.27400E+000,10.07300E-006,117.76888E+000,0.00000E+000,5.61440E-009,117.76888E+000,29.27400E+000,10.07300E-006,117.76888E+000
1,1,699,0.00000E+000,5.66440E-009,117.93715E+000,29.31600E+000,14.25100E-006,117.93715E+000,0.00000E+000,5.66440E-009,117.93715E+000,29.31600E+000,14.25100E-006,117.93715E+000
1,1,700,0.00000E+000,5.74850E-009,118.10671E+000,29.35800E+000,9.34300E-006,118.10671E+000,0.00000E+000,5.74850E-009,118.10671E+000,29.35800E+000,9.34300E-006,118.10671E+000
1,1,701,0.00000E+000,5.83640E-009,118.27495E+000,29.40000E+000,1.95400E-006,118.27495E+000,0.00000E+000,5.83640E-009,118.27495E+000,29.40000E+000,1.95400E-006,118.27495E+000
1,1,702,0.00000E+000,5.90140E-009,118.44324E+000,29.44200E+000,-7.77600E-006,118.44324E+000,0.00000E+000,5.90140E-009,118.44324E+000,29.44200E+000,-7.77600E-006,118.44324E+000
1,1,703,0.00000E+000,5.97760E-009,118.61147E+000,29.48400E+000,-12.23500E-006,118.61147E+000,0.00000E+000,5.97760E-009,118.61147E+000,29.48400E+000,-12.23500E-006,118.61147E+000
1,1,704,0.00000E+000,6.06400E-009,118.77970E+000,29.52600E+000,-13.98500E-006,118.77970E+000,0.00000E+000,6.06400E-009,118.77970E+000,29.52600E+000,-13.98500E-006,118.77970E+000
1,1,705,0.00000E+000,6.14700E-009,118.94800E+000,29.56800E+000,-10.13400E-006,118.94800E+000,0.00000E+000,6.14700E-009,118.94800E+000,29.56800E+000,-10.13400E-006,118.94800E+000
1,1,706,0.00000E+000,6.22910E-009,119.11623E+000,29.61000E+000,-2.73000E-006,119.11623E+000,0.00000E+000,6.22910E-009,119.11623E+000,29.61000E+000,-2.73000E-006,119.11623E+000
1,1,707,0.00000E+000,6.32790E-009,119.28446E+000,29.65200E+000,5.72100E-006,119.28446E+000,0.00000E+000,6.32790E-009,119.28446E+000,29.65200E+000,5.72100E-006,119.28446E+000
1,1,708,0.00000E+000,6.43200E-009,119.45273E+000,29.69400E+000,11.36200E-006,119.45273E+000,0.00000E+000,6.43200E-009,119.45273E+000,29.69400E+000,11.36200E-006,119.45273E+000
1,1,709,0.00000E+000,6.53760E-009,119.62102E+000,29.73600E+000,15.32800E-006,119.62102E+000,0.00000E+000,6.53760E-009,119.62102E+000,29.73600E+000,15.32800E-006,119.62102E+000
1,1,710,0.00000E+000,6.65650E-009,119.78925E+000,29.77800E+000,13.14600E-006,119.78925E+000,0.00000E+000,6.65650E-009,119.78925E+000,29.77800E+000,13.14600E-006,119.78925E+000
1,1,711,0.00000E+000,6.76970E-009,119.95751E+000,29.82000E+000,5.77200E-006,119.95751E+000,0.00000E+000,6.76970E-009,119.95751E+000,29.82000E+000,5.77200E-006,119.95751E+000
1,1,712,0.00000E+000,6.87710E-009,120.12573E+000,29.86200E+000,-2.33100E-006,120.12573E+000,0.00000E+000,6.87710E-009,120.12573E+000,29.86200E+000,-2.33100E-006,120.12573E+000
1,1,713,0.00000E+000,6.99600E-009,120.29395E+000,29.90400E+000,-9.03100E-006,120.29395E+000,0.00000E+000,6.99600E-009,120.29395E+000,29.90400E+000,-9.03100E-006,120.29395E+000
1,1,714,0.00000E+000,7.12730E-009,120.46223E+000,29.94600E+000,-12.68400E-006,120.46223E+000,0.00000E+000,7.12730E-009,120.46223E+000,29.94600E+000,-12.68400E-006,120.46223E+000
1,1,715,0.00000E+000,7.24590E-009,120.63061E+000,29.98800E+000,-13.20800E-006,120.63061E+000,0.00000E+000,7.24590E-009,120.63061E+000,29.98800E+000,-13.20800E-006,120.63061E+000
1,1,716,0.00000E+000,7.37060E-009,120.79884E+000,30.03000E+000,-6.51300E-006,120.79884E+000,0.00000E+000,7.37060E-009,120.79884E+000,30.03000E+000,-6.51300E-006,120.79884E+000
1,1,717,0.00000E+000,7.50400E-009,120.96713E+000,30.07200E+000,1.53900E-006,120.96713E+000,0.00000E+000,7.50400E-009,120.96713E+000,30.07200E+000,1.53900E-006,120.96713E+000
1,1,718,0.00000E+000,7.61740E-009,121.13536E+000,30.11400E+000,9.70200E-006,121.13536E+000,0.00000E+000,7.61740E-009,121.13536E+000,30.11400E+000,9.70200E-006,121.13536E+000
1,1,719,0.00000E+000,7.71240E-009,121.30377E+000,30.15600E+000,13.76000E-006,121.30377E+000,0.00000E+000,7.71240E-009,121.30377E+000,30.15600E+000,13.76000E-006,121.30377E+000
1,1,720,0.00000E+000,7.83830E-009,121.47205E+000,30.19800E+000,14.07900E-006,121.47205E+000,0.00000E+000,7.83830E-009,121.47205E+000,30.19800E+000,14.07900E-006,121.47205E+000
1,1,721,0.00000E+000,7.94680E-009,121.64028E+000,30.24000E+000,9.19200E-006,121.64028E+000,0.00000E+000,7.94680E-009,121.64028E+000,30.24000E+000,9.19200E-006,121.64028E+000
1,1,722,0.00000E+000,8.06510E-009,121.80853E+000,30.28200E+000,1.88700E-006,121.80853E+000,0.00000E+000,8.06510E-009,121.80853E+000,30.28200E+000,1.88700E-006,121.80853E+000
1,1,723,0.00000E+000,8.28500E-009,121.97681E+000,30.32400E+000,-7.68800E-006,121.97681E+000,0.00000E+000,8.28500E-009,121.97681E+000,30.32400E+000,-7.68800E-006,121.97681E+000
1,1,724,0.00000E+000,8.29460E-009,122.14504E+000,30.36600E+000,-12.23400E-006,122.14504E+000,0.00000E+000,8.29460E-009,122.14504E+000,30.36600E+000,-12.23400E-006,122.14504E+000
1,1,725,0.00000E+000,8.42210E-009,122.31330E+000,30.40790E+000,-13.96600E-006,122.31330E+000,0.00000E+000,8.42210E-009,122.31330E+000,30.40790E+000,-13.96600E-006,122.31330E+000
1,1,726,0.00000E+000,8.52810E-009,122.48159E+000,30.45000E+000,-9.98500E-006,122.48159E+000,0.00000E+000,8.52810E-009,122.48159E+000,30.45000E+000,-9.98500E-006,122.48159E+000
1,1,727,0.00000E+000,8.64010E-009,122.64982E+000,30.49200E+000,-2.73100E-006,122.64982E+000,0.00000E+000,8.64010E-009,122.64982E+000,30.49200E+000,-2.73100E-006,122.64982E+000
1,1,728,0.00000E+000,8.74610E-009,122.84066E+000,30.53400E+000,7.78300E-006,122.84066E+000,0.00000E+000,8.74610E-009,122.84066E+000,30.53400E+000,7.78300E-006,122.84066E+000
1,1,729,0.00000E+000,8.85970E-009,123.00888E+000,30.57600E+000,93.00000E-009,123.00888E+000,0.00000E+000,8.85970E-009,123.00888E+000,30.57600E+000,93.00000E-009,123.00888E+000
1,1,730,200.00000E-009,8.95440E-009,123.17728E+000,30.61800E+000,-8.78700E-006,123.17728E+000,200.00000E-009,8.95440E-009,123.17728E+000,30.61800E+000,-8.78700E-006,123.17728E+000
1,1,731,0.00000E+000,9.02640E-009,123.35467E+000,30.66000E+000,15.24700E-006,123.35467E+000,0.00000E+000,9.02640E-009,123.35467E+000,30.66000E+000,15.24700E-006,123.35467E+000
1,1,732,0.00000E+000,9.11870E-009,123.52292E+000,30.70200E+000,13.07300E-006,123.52292E+000,0.00000E+000,9.11870E-009,123.52292E+000,30.70200E+000,13.07300E-006,123.52292E+000
1,1,733,0.00000E+000,9.20200E-009,123.69117E+000,30.74400E+000,5.75100E-006,123.69117E+000,0.00000E+000,9.20200E-009,123.69117E+000,30.74400E+000,5.75100E-006,123.69117E+000
1,1,734,0.00000E+000,9.27900E-009,123.85943E+000,30.78600E+000,-2.55500E-006,123.85943E+000,0.00000E+000,9.27900E-009,123.85943E+000,30.78600E+000,-2.55500E-006,123.85943E+000
1,1,735,0.00000E+000,9.35100E-009,124.02769E+000,30.82800E+000,-9.11000E-006,124.02769E+000,0.00000E+000,9.35100E-009,124.02769E+000,30.82800E+000,-9.11000E-006,124.02769E+000
1,1,736,0.00000E+000,9.41810E-009,124.19594E+000,30.87000E+000,-13.25900E-006,124.19594E+000,0.00000E+000,9.41810E-009,124.19594E+000,30.87000E+000,-13.25900E-006,124.19594E+000
1,1,737,0.00000E+000,9.47390E-009,124.36433E+000,30.91200E+000,-13.17900E-006,124.36433E+000,0.00000E+000,9.47390E-009,124.36433E+000,30.91200E+000,-13.17900E-006,124.36433E+000
1,1,738,0.00000E+000,9.54230E-009,124.53259E+000,30.95400E+000,-6.30500E-006,124.53259E+000,0.00000E+000,9.54230E-009,124.53259E+000,30.95400E+000,-6.30500E-006,124.53259E+000
1,1,739,0.00000E+000,9.58850E-009,124.70081E+000,30.99600E+000,1.31900E-006,124.70081E+000,0.00000E+000,9.58850E-009,124.70081E+000,30.99600E+000,1.31900E-006,124.70081E+000
1,1,740,0.00000E+000,9.63800E-009,124.87205E+000,31.03800E+000,14.67300E-006,124.87205E+000,0.00000E+000,9.63800E-009,124.87205E+000,31.03800E+000,14.67300E-006,124.87205E+000
1,1,741,0.00000E+000,9.67990E-009,125.04029E+000,31.08000E+000,10.65700E-006,125.04029E+000,0.00000E+000,9.67990E-009,125.04029E+000,31.08000E+000,10.65700E-006,125.04029E+000
1,1,742,0.00000E+000,9.70390E-009,125.20854E+000,31.12200E+000,3.48900E-006,125.20854E+000,0.00000E+000,9.70390E-009,125.20854E+000,31.12200E+000,3.48900E-006,125.20854E+000
1,1,743,0.00000E+000,9.72820E-009,125.37680E+000,31.16400E+000,-5.38500E-006,125.37680E+000,0.00000E+000,9.72820E-009,125.37680E+000,31.16400E+000,-5.38500E-006,125.37680E+000
1,1,744,0.00000E+000,9.73070E-009,125.54507E+000,31.20600E+000,-10.77600E-006,125.54507E+000,0.00000E+000,9.73070E-009,125.54507E+000,31.20600E+000,-10.77600E-006,125.54507E+000
1,1,745,0.00000E+000,9.73920E-009,125.71329E+000,31.24800E+000,-14.24900E-006,125.71329E+000,0.00000E+000,9.73920E-009,125.71329E+000,31.24800E+000,-14.24900E-006,125.71329E+000
1,1,746,0.00000E+000,9.73650E-009,125.88156E+000,31.29000E+000,-12.21100E-006,125.88156E+000,0.00000E+000,9.73650E-009,125.88156E+000,31.29000E+000,-12.21100E-006,125.88156E+000
1,1,747,0.00000E+000,9.70580E-009,126.04977E+000,31.33200E+000,-4.71200E-006,126.04977E+000,0.00000E+000,9.70580E-009,126.04977E+000,31.33200E+000,-4.71200E-006,126.04977E+000
1,1,748,0.00000E+000,9.68970E-009,126.21801E+000,31.37400E+000,3.30300E-006,126.21801E+000,0.00000E+000,9.68970E-009,126.21801E+000,31.37400E+000,3.30300E-006,126.21801E+000
1,1,749,0.00000E+000,9.66100E-009,126.38628E+000,31.41600E+000,10.09600E-006,126.38628E+000,0.00000E+000,9.66100E-009,126.38628E+000,31.41600E+000,10.09600E-006,126.38628E+000
1,1,750,0.00000E+000,9.63190E-009,126.55452E+000,31.45800E+000,14.03100E-006,126.55452E+000,0.00000E+000,9.63190E-009,126.55452E+000,31.45800E+000,14.03100E-006,126.55452E+000
1,1,751,0.00000E+000,9.61650E-009,126.72275E+000,31.50000E+000,14.16600E-006,126.72275E+000,0.00000E+000,9.61650E-009,126.72275E+000,31.50000E+000,14.16600E-006,126.72275E+000
1,1,752,0.00000E+000,9.55040E-009,126.89102E+000,31.54200E+000,8.76800E-006,126.89102E+000,0.00000E+000,9.55040E-009,126.89102E+000,31.54200E+000,8.76800E-006,126.89102E+000
1,1,753,0.00000E+000,9.52470E-009,127.05926E+000,31.58400E+000,1.26800E-006,127.05926E+000,0.00000E+000,9.52470E-009,127.05926E+000,31.58400E+000,1.26800E-006,127.05926E+000
1,1,754,100.00000E-009,9.46180E-009,127.22751E+000,31.62600E+000,-7.89600E-006,127.22751E+000,100.00000E-009,9.46180E-009,127.22751E+000,31.62600E+000,-7.89600E-006,127.22751E+000
1,1,755,0.00000E+000,9.40950E-009,127.39579E+000,31.66800E+000,-12.40100E-006,127.39579E+000,0.00000E+000,9.40950E-009,127.39579E+000,31.66800E+000,-12.40100E-006,127.39579E+000
1,1,756,0.00000E+000,9.37860E-009,127.56420E+000,31.71000E+000,-13.48000E-006,127.56420E+000,0.00000E+000,9.37860E-009,127.56420E+000,31.71000E+000,-13.48000E-006,127.56420E+000
1,1,757,0.00000E+000,9.29470E-009,127.73244E+000,31.75200E+000,-8.94400E-006,127.73244E+000,0.00000E+000,9.29470E-009,127.73244E+000,31.75200E+000,-8.94400E-006,127.73244E+000
1,1,758,100.00000E-009,9.22110E-009,127.90071E+000,31.79400E+000,-2.04400E-006,127.90071E+000,100.00000E-009,9.22110E-009,127.90071E+000,31.79400E+000,-2.04400E-006,127.90071E+000
1,1,759,0.00000E+000,9.15530E-009,128.06894E+000,31.83600E+000,6.94000E-006,128.06894E+000,0.00000E+000,9.15530E-009,128.06894E+000,31.83600E+000,6.94000E-006,128.06894E+000
1,1,760,0.00000E+000,9.07780E-009,128.23720E+000,31.87800E+000,11.92000E-006,128.23720E+000,0.00000E+000,9.07780E-009,128.23720E+000,31.87800E+000,11.92000E-006,128.23720E+000
1,1,761,0.00000E+000,9.00710E-009,128.40545E+000,31.92000E+000,15.15200E-006,128.40545E+000,0.00000E+000,9.00710E-009,128.40545E+000,31.92000E+000,15.15200E-006,128.40545E+000
1,1,762,100.00000E-009,8.92760E-009,128.57368E+000,31.96200E+000,13.03200E-006,128.57368E+000,100.00000E-009,8.92760E-009,128.57368E+000,31.96200E+000,13.03200E-006,128.57368E+000
1,1,763,100.00000E-009,8.83240E-009,128.74193E+000,32.00400E+000,5.62200E-006,128.74193E+000,100.00000E-009,8.83240E-009,128.74193E+000,32.00400E+000,5.62200E-006,128.74193E+000
1,1,764,0.00000E+000,8.75010E-009,128.91018E+000,32.04600E+000,-2.56200E-006,128.91018E+000,0.00000E+000,8.75010E-009,128.91018E+000,32.04600E+000,-2.56200E-006,128.91018E+000
1,1,765,100.00000E-009,8.65820E-009,129.07841E+000,32.08800E+000,-9.09300E-006,129.07841E+000,100.00000E-009,8.65820E-009,129.07841E+000,32.08800E+000,-9.09300E-006,129.07841E+000
1,1,766,100.00000E-009,8.56540E-009,129.24666E+000,32.13000E+000,-13.04100E-006,129.24666E+000,100.00000E-009,8.56540E-009,129.24666E+000,32.13000E+000,-13.04100E-006,129.24666E+000
1,1,767,0.00000E+000,8.48180E-009,129.41493E+000,32.17200E+000,-13.28100E-006,129.41493E+000,0.00000E+000,8.48180E-009,129.41493E+000,32.17200E+000,-13.28100E-006,129.41493E+000
1,1,768,0.00000E+000,8.40170E-009,129.58320E+000,32.21400E+000,-7.43100E-006,129.58320E+000,0.00000E+000,8.40170E-009,129.58320E+000,32.21400E+000,-7.43100E-006,129.58320E+000
1,1,769,100.00000E-009,8.31890E-009,129.75145E+000,32.25600E+000,74.00000E-009,129.75145E+000,100.00000E-009,8.31890E-009,129.75145E+000,32.25600E+000,74.00000E-009,129.75145E+000
1,1,770,0.00000E+000,8.24260E-009,129.91971E+000,32.29800E+000,9.29100E-006,129.91971E+000,0.00000E+000,8.24260E-009,129.91971E+000,32.29800E+000,9.29100E-006,129.91971E+000
1,1,771,0.00000E+000,8.17150E-009,130.08794E+000,32.34000E+000,13.48100E-006,130.08794E+000,0.00000E+000,8.17150E-009,130.08794E+000,32.34000E+000,13.48100E-006,130.08794E+000
1,1,772,100.00000E-009,8.08420E-009,130.25620E+000,32.38200E+000,15.09100E-006,130.25620E+000,100.00000E-009,8.08420E-009,130.25620E+000,32.38200E+000,15.09100E-006,130.25620E+000
1,1,773,-200.00000E-009,8.03840E-009,130.42446E+000,32.42400E+000,11.09900E-006,130.42446E+000,-200.00000E-009,8.03840E-009,130.42446E+000,32.42400E+000,11.09900E-006,130.42446E+000
1,1,774,1.80000E-006,8.34120E-009,130.59269E+000,32.46600E+000,3.93400E-006,130.59269E+000,1.80000E-006,8.34120E-009,130.59269E+000,32.46600E+000,3.93400E-006,130.59269E+000
1,1,775,100.00000E-009,7.83470E-009,130.76090E+000,32.50800E+000,-3.90800E-006,130.76090E+000,100.00000E-009,7.83470E-009,130.76090E+000,32.50800E+000,-3.90800E-006,130.76090E+000
1,1,776,0.00000E+000,7.75360E-009,130.92917E+000,32.55000E+000,-9.89500E-006,130.92917E+000,0.00000E+000,7.75360E-009,130.92917E+000,32.55000E+000,-9.89500E-006,130.92917E+000
1,1,777,100.00000E-009,7.66640E-009,131.09740E+000,32.59200E+000,-14.37100E-006,131.09740E+000,100.00000E-009,7.66640E-009,131.09740E+000,32.59200E+000,-14.37100E-006,131.09740E+000
1,1,778,0.00000E+000,7.58690E-009,131.26562E+000,32.63400E+000,-12.73300E-006,131.26562E+000,0.00000E+000,7.58690E-009,131.26562E+000,32.63400E+000,-12.73300E-006,131.26562E+000
1,1,779,0.00000E+000,7.51140E-009,131.43390E+000,32.67600E+000,-5.75500E-006,131.43390E+000,0.00000E+000,7.51140E-009,131.43390E+000,32.67600E+000,-5.75500E-006,131.43390E+000
1,1,780,0.00000E+000,7.43680E-009,131.60217E+000,32.71800E+000,2.23000E-006,131.60217E+000,0.00000E+000,7.43680E-009,131.60217E+000,32.71800E+000,2.23000E-006,131.60217E+000
1,1,781,0.00000E+000,7.36050E-009,131.77040E+000,32.76000E+000,9.81200E-006,131.77040E+000,0.00000E+000,7.36050E-009,131.77040E+000,32.76000E+000,9.81200E-006,131.77040E+000
1,1,782,100.00000E-009,7.28910E-009,131.93882E+000,32.80200E+000,13.90000E-006,131.93882E+000,100.00000E-009,7.28910E-009,131.93882E+000,32.80200E+000,13.90000E-006,131.93882E+000
1,1,783,100.00000E-009,7.20660E-009,132.10703E+000,32.84400E+000,13.92500E-006,132.10703E+000,100.00000E-009,7.20660E-009,132.10703E+000,32.84400E+000,13.92500E-006,132.10703E+000
1,1,784,100.00000E-009,7.14700E-009,132.27527E+000,32.88600E+000,9.39500E-006,132.27527E+000,100.00000E-009,7.14700E-009,132.27527E+000,32.88600E+000,9.39500E-006,132.27527E+000
1,1,785,0.00000E+000,7.08710E-009,132.44354E+000,32.92800E+000,2.30000E-006,132.44354E+000,0.00000E+000,7.08710E-009,132.44354E+000,32.92800E+000,2.30000E-006,132.44354E+000
1,1,786,100.00000E-009,7.03340E-009,132.61178E+000,32.97000E+000,-6.86400E-006,132.61178E+000,100.00000E-009,7.03340E-009,132.61178E+000,32.97000E+000,-6.86400E-006,132.61178E+000
1,1,787,0.00000E+000,6.98150E-009,132.78000E+000,33.01200E+000,-11.41900E-006,132.78000E+000,0.00000E+000,6.98150E-009,132.78000E+000,33.01200E+000,-11.41900E-006,132.78000E+000
1,1,788,0.00000E+000,6.92190E-009,132.94827E+000,33.05400E+000,-14.00400E-006,132.94827E+000,0.00000E+000,6.92190E-009,132.94827E+000,33.05400E+000,-14.00400E-006,132.94827E+000
1,1,789,0.00000E+000,6.85470E-009,133.11656E+000,33.09600E+000,-11.60500E-006,133.11656E+000,0.00000E+000,6.85470E-009,133.11656E+000,33.09600E+000,-11.60500E-006,133.11656E+000
1,1,790,0.00000E+000,6.78650E-009,133.28482E+000,33.13800E+000,-3.51600E-006,133.28482E+000,0.00000E+000,6.78650E-009,133.28482E+000,33.13800E+000,-3.51600E-006,133.28482E+000
1,1,791,0.00000E+000,6.73570E-009,133.45310E+000,33.18000E+000,4.68900E-006,133.45310E+000,0.00000E+000,6.73570E-009,133.45310E+000,33.18000E+000,4.68900E-006,133.45310E+000
1,1,792,100.00000E-009,6.67120E-009,133.62135E+000,33.22200E+000,10.45300E-006,133.62135E+000,100.00000E-009,6.67120E-009,133.62135E+000,33.22200E+000,10.45300E-006,133.62135E+000
1,1,793,0.00000E+000,6.61080E-009,133.78955E+000,33.26400E+000,14.80500E-006,133.78955E+000,0.00000E+000,6.61080E-009,133.78955E+000,33.26400E+000,14.80500E-006,133.78955E+000
1,1,794,0.00000E+000,6.58720E-009,133.95783E+000,33.30600E+000,14.11100E-006,133.95783E+000,0.00000E+000,6.58720E-009,133.95783E+000,33.30600E+000,14.11100E-006,133.95783E+000
1,1,795,0.00000E+000,6.50330E-009,134.12608E+000,33.34800E+000,7.68700E-006,134.12608E+000,0.00000E+000,6.50330E-009,134.12608E+000,33.34800E+000,7.68700E-006,134.12608E+000
1,1,796,0.00000E+000,6.46040E-009,134.29432E+000,33.39000E+000,184.00000E-009,134.29432E+000,0.00000E+000,6.46040E-009,134.29432E+000,33.39000E+000,184.00000E-009,134.29432E+000
1,1,797,0.00000E+000,6.41720E-009,134.46258E+000,33.43200E+000,-8.45400E-006,134.46258E+000,0.00000E+000,6.41720E-009,134.46258E+000,33.43200E+000,-8.45400E-006,134.46258E+000
1,1,798,0.00000E+000,6.38660E-009,134.63083E+000,33.47400E+000,-12.54100E-006,134.63083E+000,0.00000E+000,6.38660E-009,134.63083E+000,33.47400E+000,-12.54100E-006,134.63083E+000
1,1,799,0.00000E+000,6.35220E-009,134.79907E+000,33.51600E+000,-13.70000E-006,134.79907E+000,0.00000E+000,6.35220E-009,134.79907E+000,33.51600E+000,-13.70000E-006,134.79907E+000
1,1,800,0.00000E+000,6.31810E-009,134.96733E+000,33.55800E+000,-9.52900E-006,134.96733E+000,0.00000E+000,6.31810E-009,134.96733E+000,33.55800E+000,-9.52900E-006,134.96733E+000
1,1,801,0.00000E+000,6.30210E-009,135.13557E+000,33.60000E+000,-2.36700E-006,135.13557E+000,0.00000E+000,6.30210E-009,135.13557E+000,33.60000E+000,-2.36700E-006,135.13557E+000
1,1,802,0.00000E+000,6.27970E-009,135.30380E+000,33.64200E+000,5.97400E-006,135.30380E+000,0.00000E+000,6.27970E-009,135.30380E+000,33.64200E+000,5.97400E-006,135.30380E+000
1,1,803,0.00000E+000,6.25220E-009,135.47215E+000,33.68400E+000,11.79200E-006,135.47215E+000,0.00000E+000,6.25220E-009,135.47215E+000,33.68400E+000,11.79200E-006,135.47215E+000
1,1,804,0.00000E+000,6.23640E-009,135.64042E+000,33.72600E+000,15.21400E-006,135.64042E+000,0.00000E+000,6.23640E-009,135.64042E+000,33.72600E+000,15.21400E-006,135.64042E+000
